Ticket_ID,Ticket_Date,Customer_ID,Department,Agent_Name,Category,Sub_Category,Priority,Status,Resolution_Time_Hours,SLA_Target_Hours,SLA_Status,Customer_Satisfaction,Reopened,Channel,Root_Cause,Month,Year
TKT011765,2024-10-20,CUST00495,Operations,Nikhil Patil,Application Support,CRM Support,Low,Resolved,6.17,8,Met,4.5,No,Portal,Hardware Failure,Oct 2024,2024
TKT039352,2024-10-20,CUST00938,IT,Simran Kaur,Access & Permissions,Permission Change,Low,Open,4.49,8,Met,3.5,No,Email,Configuration Error,Oct 2024,2024
TKT043021,2024-10-20,CUST03461,Finance,Pooja Nair,Hardware,Laptop/Desktop,Medium,Pending,9.61,12,Met,4.3,No,Email,Hardware Failure,Oct 2024,2024
TKT009420,2024-10-20,CUST03146,Finance,Riya Kulkarni,Application Support,ERP Support,Low,In Progress,2.65,8,Met,4.6,No,Email,Network Issue,Oct 2024,2024
TKT002154,2024-10-20,CUST01710,IT,Pooja Nair,Application Support,ERP Support,Low,Resolved,1.86,8,Met,4.8,No,Phone,Network Issue,Oct 2024,2024
TKT025234,2024-10-20,CUST04797,Finance,Pooja Nair,Software,Application Error,Low,Resolved,1.78,8,Met,4.1,No,Portal,Software Bug,Oct 2024,2024
TKT006896,2024-10-20,CUST03925,Sales,Neha Gupta,Application Support,Database Support,Medium,Resolved,4.99,12,Met,4.2,No,Email,User Error,Oct 2024,2024
TKT022181,2024-10-20,CUST01832,Finance,Meera Iyer,Software,Update/Upgrade,Low,Resolved,1.46,8,Met,3.8,No,Phone,Configuration Error,Oct 2024,2024
TKT024169,2024-10-20,CUST03961,Operations,Saurabh Yadav,Hardware,Laptop/Desktop,Low,Resolved,0.89,8,Met,4.6,No,Email,Software Bug,Oct 2024,2024
TKT015001,2024-10-20,CUST00785,IT,Meera Iyer,Network,Connectivity,Low,Resolved,2.96,8,Met,4.0,No,Email,Network Issue,Oct 2024,2024
TKT041849,2024-10-20,CUST04059,Marketing,Neha Gupta,Access & Permissions,Password Reset,Critical,Resolved,13.72,4,Breached,3.5,Yes,Portal,Software Bug,Oct 2024,2024
TKT021395,2024-10-20,CUST00269,Others,Nikhil Patil,Hardware,Monitor,Low,Resolved,3.95,8,Met,5.0,No,Portal,Hardware Failure,Oct 2024,2024
TKT018154,2024-10-20,CUST04334,HR,Amit Singh,Network,Connectivity,Critical,Resolved,25.59,4,Breached,2.0,No,Chat,Hardware Failure,Oct 2024,2024
TKT015027,2024-10-20,CUST03462,HR,Aarav Sharma,Hardware,Monitor,Critical,Resolved,39.82,4,Breached,2.5,Yes,Chat,User Error,Oct 2024,2024
TKT031749,2024-10-20,CUST03456,Marketing,Arjun Shah,Access & Permissions,Account Lock,Medium,Resolved,3.85,12,Met,4.2,No,Portal,Software Bug,Oct 2024,2024
TKT006062,2024-10-20,CUST00575,Marketing,Nikhil Patil,Software,Installation,Medium,Resolved,3.78,12,Met,4.1,No,Portal,Access Issue,Oct 2024,2024
TKT007592,2024-10-20,CUST02882,Marketing,Anjali Verma,Network,Slow Network,Low,Resolved,2.55,8,Met,3.4,No,Email,Software Bug,Oct 2024,2024
TKT025685,2024-10-20,CUST00925,Others,Karan Mehta,Application Support,ERP Support,High,In Progress,8.24,8,Breached,3.4,No,Portal,Hardware Failure,Oct 2024,2024
TKT033123,2024-10-20,CUST00299,Sales,Rahul Joshi,Software,Installation,Low,Resolved,2.01,8,Met,4.3,No,Email,Hardware Failure,Oct 2024,2024
TKT027663,2024-10-20,CUST02956,Operations,Simran Kaur,Network,VPN,Low,Resolved,1.69,8,Met,4.6,No,Portal,Configuration Error,Oct 2024,2024
TKT046944,2024-10-20,CUST00554,HR,Sneha Desai,Hardware,Peripheral,Medium,Resolved,16.21,12,Breached,2.3,Yes,Email,Software Bug,Oct 2024,2024
TKT041754,2024-10-20,CUST01714,IT,Kavya Reddy,Access & Permissions,Role Access,Medium,Resolved,4.45,12,Met,4.9,No,Portal,Access Issue,Oct 2024,2024
TKT043067,2024-10-20,CUST02196,Operations,Neha Gupta,Software,License Issue,Medium,Resolved,5.75,12,Met,4.7,No,Email,Configuration Error,Oct 2024,2024
TKT046084,2024-10-20,CUST02555,Operations,Nikhil Patil,Application Support,Database Support,Medium,In Progress,17.99,12,Breached,4.3,No,Email,Hardware Failure,Oct 2024,2024
TKT004418,2024-10-20,CUST04439,HR,Anjali Verma,Access & Permissions,Password Reset,High,Resolved,15.5,8,Breached,3.2,Yes,Chat,User Error,Oct 2024,2024
TKT000666,2024-10-20,CUST00374,Finance,Riya Kulkarni,Network,Slow Network,Low,Resolved,3.77,8,Met,3.9,No,Chat,Network Issue,Oct 2024,2024
TKT023259,2024-10-20,CUST00251,Sales,Isha Malhotra,Access & Permissions,Permission Change,Low,Resolved,0.9,8,Met,3.5,No,Phone,User Error,Oct 2024,2024
TKT043294,2024-10-20,CUST01128,Marketing,Vikram Rao,Access & Permissions,Permission Change,Low,Resolved,1.96,8,Met,4.3,No,Phone,Hardware Failure,Oct 2024,2024
TKT040974,2024-10-20,CUST00055,Sales,Saurabh Yadav,Application Support,Database Support,Low,In Progress,0.78,8,Met,3.6,No,Email,Hardware Failure,Oct 2024,2024
TKT042777,2024-10-20,CUST01804,Operations,Rahul Joshi,Application Support,CRM Support,High,Resolved,5.3,8,Met,4.8,No,Portal,Access Issue,Oct 2024,2024
TKT048759,2024-10-20,CUST00253,Sales,Rahul Joshi,Access & Permissions,Permission Change,Low,Open,1.55,8,Met,4.1,No,Phone,Hardware Failure,Oct 2024,2024
TKT004057,2024-10-20,CUST00599,HR,Meera Iyer,Application Support,ERP Support,Medium,In Progress,2.89,12,Met,3.9,No,Phone,Software Bug,Oct 2024,2024
TKT027137,2024-10-20,CUST00096,Marketing,Saurabh Yadav,Software,Update/Upgrade,High,Resolved,4.21,8,Met,4.4,No,Email,Hardware Failure,Oct 2024,2024
TKT023377,2024-10-20,CUST03172,Finance,Vikram Rao,Software,Application Error,High,Open,1.64,8,Met,4.5,No,Portal,User Error,Oct 2024,2024
TKT049910,2024-10-20,CUST00734,Others,Saurabh Yadav,Software,Installation,Medium,Resolved,4.01,12,Met,4.1,No,Portal,Hardware Failure,Oct 2024,2024
TKT041952,2024-10-20,CUST03287,IT,Riya Kulkarni,Software,Application Error,Low,Open,2.61,8,Met,4.2,No,Portal,Software Bug,Oct 2024,2024
TKT024952,2024-10-20,CUST01357,HR,Meera Iyer,Access & Permissions,Role Access,Low,Resolved,2.35,8,Met,4.3,No,Email,Configuration Error,Oct 2024,2024
TKT010517,2024-10-20,CUST00771,Sales,Nikhil Patil,Hardware,Laptop/Desktop,Low,Resolved,2.2,8,Met,4.4,No,Portal,Unknown,Oct 2024,2024
TKT041951,2024-10-20,CUST04405,IT,Sneha Desai,Access & Permissions,Password Reset,Low,Resolved,3.78,8,Met,3.3,No,Chat,Hardware Failure,Oct 2024,2024
TKT039052,2024-10-20,CUST00762,Sales,Amit Singh,Network,Wi-Fi,Low,Resolved,2.12,8,Met,4.9,No,Chat,Software Bug,Oct 2024,2024
TKT042023,2024-10-20,CUST02771,HR,Aarav Sharma,Application Support,Database Support,Medium,Resolved,3.59,12,Met,4.2,No,Email,Network Issue,Oct 2024,2024
TKT040400,2024-10-20,CUST03094,Operations,Riya Kulkarni,Hardware,Peripheral,Low,Resolved,2.08,8,Met,4.6,No,Portal,Access Issue,Oct 2024,2024
TKT002531,2024-10-20,CUST00699,Others,Simran Kaur,Network,Slow Network,Low,Resolved,1.58,8,Met,4.3,No,Email,User Error,Oct 2024,2024
TKT037261,2024-10-20,CUST04573,Operations,Simran Kaur,Network,Wi-Fi,Critical,Resolved,34.19,4,Breached,2.8,No,Email,Access Issue,Oct 2024,2024
TKT048574,2024-10-20,CUST01884,Others,Nikhil Patil,Hardware,Printer,Low,Resolved,3.57,8,Met,4.5,No,Email,User Error,Oct 2024,2024
TKT017163,2024-10-20,CUST01364,Others,Aarav Sharma,Application Support,Email Support,Low,Resolved,1.44,8,Met,4.1,No,Portal,Network Issue,Oct 2024,2024
TKT022300,2024-10-20,CUST00757,HR,Nikhil Patil,Application Support,Email Support,High,Resolved,15.88,8,Breached,2.8,No,Phone,Network Issue,Oct 2024,2024
TKT019633,2024-10-20,CUST03624,Finance,Kavya Reddy,Network,Connectivity,Low,Resolved,4.68,8,Met,4.0,No,Portal,User Error,Oct 2024,2024
TKT031583,2024-10-20,CUST01420,Marketing,Meera Iyer,Application Support,ERP Support,Critical,In Progress,13.11,4,Breached,2.6,No,Phone,Hardware Failure,Oct 2024,2024
TKT004665,2024-10-21,CUST04827,IT,Kavya Reddy,Application Support,Email Support,High,Open,1.66,8,Met,3.8,No,Portal,Software Bug,Oct 2024,2024
TKT032119,2024-10-21,CUST01357,Marketing,Simran Kaur,Application Support,Email Support,Critical,Resolved,12.0,4,Breached,3.0,No,Phone,User Error,Oct 2024,2024
TKT043050,2024-10-21,CUST04811,HR,Saurabh Yadav,Application Support,Email Support,Low,Resolved,1.64,8,Met,3.6,No,Portal,Software Bug,Oct 2024,2024
TKT004317,2024-10-21,CUST03147,IT,Riya Kulkarni,Access & Permissions,Account Lock,Medium,Pending,3.18,12,Breached,3.5,No,Email,Access Issue,Oct 2024,2024
TKT027408,2024-10-21,CUST00887,Sales,Aditya Jain,Access & Permissions,Account Lock,Critical,Open,11.97,4,Breached,3.5,No,Email,Hardware Failure,Oct 2024,2024
TKT013878,2024-10-21,CUST02848,IT,Kavya Reddy,Software,License Issue,High,Resolved,14.04,8,Breached,3.4,No,Chat,User Error,Oct 2024,2024
TKT028792,2024-10-21,CUST04384,Sales,Aarav Sharma,Network,Wi-Fi,Critical,In Progress,16.24,4,Breached,4.0,No,Portal,Software Bug,Oct 2024,2024
TKT031466,2024-10-21,CUST02788,IT,Isha Malhotra,Hardware,Printer,Medium,Resolved,4.7,12,Met,4.1,No,Phone,Software Bug,Oct 2024,2024
TKT020965,2024-10-21,CUST00725,IT,Pooja Nair,Network,VPN,Low,Resolved,4.04,8,Met,5.0,No,Email,Network Issue,Oct 2024,2024
TKT043203,2024-10-21,CUST04529,Marketing,Nikhil Patil,Access & Permissions,Password Reset,Low,Open,1.8,8,Met,4.2,No,Portal,Access Issue,Oct 2024,2024
TKT036607,2024-10-21,CUST01518,Operations,Amit Singh,Application Support,ERP Support,Medium,Resolved,3.03,12,Met,4.4,No,Email,Software Bug,Oct 2024,2024
TKT046493,2024-10-21,CUST03686,Marketing,Rahul Joshi,Application Support,ERP Support,Critical,Open,40.15,4,Breached,2.7,No,Phone,User Error,Oct 2024,2024
TKT023121,2024-10-21,CUST04156,Others,Priya Patel,Software,Application Error,Medium,Resolved,3.01,12,Met,5.0,No,Phone,Software Bug,Oct 2024,2024
TKT018658,2024-10-21,CUST03525,IT,Simran Kaur,Application Support,Email Support,High,Resolved,4.22,8,Met,4.6,No,Phone,Software Bug,Oct 2024,2024
TKT031413,2024-10-21,CUST03444,Marketing,Saurabh Yadav,Access & Permissions,Permission Change,Medium,Resolved,2.51,12,Met,4.7,No,Portal,Software Bug,Oct 2024,2024
TKT011561,2024-10-21,CUST00369,Finance,Meera Iyer,Access & Permissions,Password Reset,Low,Resolved,1.8,8,Met,4.9,No,Email,Configuration Error,Oct 2024,2024
TKT000474,2024-10-21,CUST01729,HR,Kavya Reddy,Software,Installation,Low,Resolved,2.33,8,Met,4.0,No,Portal,User Error,Oct 2024,2024
TKT043090,2024-10-21,CUST00571,Marketing,Aarav Sharma,Access & Permissions,Role Access,Low,Resolved,1.64,8,Met,4.1,No,Phone,Configuration Error,Oct 2024,2024
TKT048828,2024-10-21,CUST01978,Finance,Anjali Verma,Application Support,Database Support,Low,Resolved,2.95,8,Met,4.3,No,Portal,Hardware Failure,Oct 2024,2024
TKT013901,2024-10-21,CUST02848,Finance,Aditya Jain,Access & Permissions,Password Reset,Medium,Pending,2.85,12,Breached,3.4,No,Phone,Hardware Failure,Oct 2024,2024
TKT047412,2024-10-21,CUST03063,HR,Saurabh Yadav,Application Support,Email Support,Medium,Resolved,5.4,12,Met,4.5,No,Email,Network Issue,Oct 2024,2024
TKT017403,2024-10-21,CUST04249,HR,Kavya Reddy,Software,Update/Upgrade,Medium,Resolved,6.03,12,Met,4.2,No,Portal,Network Issue,Oct 2024,2024
TKT021413,2024-10-21,CUST04265,IT,Neha Gupta,Software,Installation,High,Resolved,10.98,8,Breached,3.9,Yes,Email,Configuration Error,Oct 2024,2024
TKT009514,2024-10-21,CUST00232,Operations,Kavya Reddy,Hardware,Laptop/Desktop,Medium,Resolved,7.02,12,Met,4.5,No,Portal,User Error,Oct 2024,2024
TKT003677,2024-10-21,CUST01652,Others,Sneha Desai,Software,Installation,Low,Resolved,2.07,8,Met,4.7,No,Portal,Software Bug,Oct 2024,2024
TKT008459,2024-10-21,CUST03259,Marketing,Amit Singh,Software,Installation,Low,Resolved,2.08,8,Met,5.0,No,Portal,Hardware Failure,Oct 2024,2024
TKT010792,2024-10-21,CUST02230,IT,Meera Iyer,Hardware,Laptop/Desktop,High,Resolved,11.79,8,Breached,4.4,No,Chat,Hardware Failure,Oct 2024,2024
TKT008216,2024-10-21,CUST03403,IT,Aarav Sharma,Software,License Issue,Low,Resolved,4.96,8,Met,3.9,No,Email,Network Issue,Oct 2024,2024
TKT017707,2024-10-21,CUST01598,Marketing,Kavya Reddy,Software,Installation,Medium,In Progress,6.25,12,Met,4.3,No,Phone,Network Issue,Oct 2024,2024
TKT028011,2024-10-21,CUST04397,Sales,Simran Kaur,Application Support,Email Support,Medium,Resolved,2.7,12,Met,4.2,No,Chat,User Error,Oct 2024,2024
TKT001711,2024-10-21,CUST00579,Others,Amit Singh,Hardware,Monitor,Medium,Resolved,4.75,12,Met,3.8,No,Portal,Network Issue,Oct 2024,2024
TKT031981,2024-10-21,CUST03016,IT,Anjali Verma,Hardware,Printer,Critical,In Progress,15.18,4,Breached,3.2,No,Email,Software Bug,Oct 2024,2024
TKT031067,2024-10-21,CUST03469,Operations,Amit Singh,Network,VPN,High,Open,29.55,8,Breached,2.3,No,Email,User Error,Oct 2024,2024
TKT009684,2024-10-21,CUST03512,Others,Pooja Nair,Network,Wi-Fi,Low,Resolved,1.7,8,Met,3.5,No,Email,Hardware Failure,Oct 2024,2024
TKT017004,2024-10-21,CUST02320,Operations,Karan Mehta,Hardware,Printer,Medium,Resolved,1.41,12,Met,4.4,No,Phone,Software Bug,Oct 2024,2024
TKT035604,2024-10-21,CUST02234,Others,Arjun Shah,Application Support,CRM Support,Medium,Resolved,6.28,12,Met,4.6,No,Portal,Software Bug,Oct 2024,2024
TKT009602,2024-10-21,CUST01607,Others,Rohan Kapoor,Hardware,Printer,Low,Resolved,1.88,8,Met,4.6,No,Email,Access Issue,Oct 2024,2024
TKT036289,2024-10-21,CUST03550,Operations,Simran Kaur,Application Support,Email Support,Low,Resolved,2.38,8,Met,4.4,No,Chat,Hardware Failure,Oct 2024,2024
TKT005903,2024-10-21,CUST01539,Finance,Amit Singh,Software,License Issue,Low,Resolved,1.92,8,Met,4.6,No,Email,Hardware Failure,Oct 2024,2024
TKT031673,2024-10-21,CUST02500,Others,Priya Patel,Hardware,Laptop/Desktop,Low,Resolved,1.16,8,Met,4.4,No,Phone,User Error,Oct 2024,2024
TKT025494,2024-10-21,CUST04748,Finance,Rohan Kapoor,Network,Wi-Fi,Medium,Resolved,6.67,12,Met,4.2,No,Phone,Software Bug,Oct 2024,2024
TKT039249,2024-10-21,CUST01633,Others,Aditya Jain,Software,Application Error,Low,Resolved,1.95,8,Met,4.7,No,Email,Configuration Error,Oct 2024,2024
TKT008268,2024-10-21,CUST00049,HR,Meera Iyer,Network,VPN,Medium,Resolved,6.15,12,Met,4.2,No,Portal,Access Issue,Oct 2024,2024
TKT019166,2024-10-21,CUST04672,HR,Sneha Desai,Application Support,Email Support,Low,In Progress,2.82,8,Met,3.6,No,Portal,User Error,Oct 2024,2024
TKT004752,2024-10-21,CUST03163,IT,Arjun Shah,Application Support,CRM Support,Medium,Resolved,8.3,12,Met,4.7,No,Portal,Access Issue,Oct 2024,2024
TKT032028,2024-10-21,CUST00386,Marketing,Riya Kulkarni,Software,Installation,Medium,Resolved,4.11,12,Met,4.5,No,Email,Software Bug,Oct 2024,2024
TKT044691,2024-10-21,CUST04219,IT,Neha Gupta,Application Support,CRM Support,Low,Open,0.96,8,Met,4.4,No,Portal,Network Issue,Oct 2024,2024
TKT007641,2024-10-21,CUST04601,Sales,Nikhil Patil,Hardware,Monitor,Medium,Resolved,4.87,12,Met,4.0,No,Email,User Error,Oct 2024,2024
TKT004787,2024-10-21,CUST00911,Finance,Rahul Joshi,Network,VPN,Low,In Progress,0.94,8,Met,3.9,No,Chat,Network Issue,Oct 2024,2024
TKT047897,2024-10-21,CUST03403,Operations,Isha Malhotra,Network,Slow Network,Medium,Resolved,3.1,12,Met,5.0,No,Portal,Software Bug,Oct 2024,2024
TKT001995,2024-10-21,CUST01426,HR,Aditya Jain,Application Support,ERP Support,High,Resolved,11.83,8,Breached,3.6,No,Portal,Software Bug,Oct 2024,2024
TKT035592,2024-10-21,CUST01855,HR,Aarav Sharma,Software,Update/Upgrade,Medium,Resolved,8.71,12,Met,4.0,No,Portal,User Error,Oct 2024,2024
TKT014947,2024-10-21,CUST01862,IT,Kavya Reddy,Hardware,Printer,Low,Open,1.04,8,Met,4.3,No,Portal,Software Bug,Oct 2024,2024
TKT031182,2024-10-21,CUST02634,HR,Isha Malhotra,Network,Slow Network,Medium,Resolved,4.13,12,Met,4.2,No,Email,Unknown,Oct 2024,2024
TKT040785,2024-10-21,CUST04544,Sales,Priya Patel,Access & Permissions,Account Lock,Critical,Resolved,28.83,4,Breached,3.3,No,Portal,Software Bug,Oct 2024,2024
TKT020010,2024-10-21,CUST00731,Finance,Aditya Jain,Hardware,Monitor,Low,Resolved,4.5,8,Met,4.6,Yes,Email,Access Issue,Oct 2024,2024
TKT045617,2024-10-21,CUST01449,IT,Aditya Jain,Access & Permissions,Role Access,Low,In Progress,2.93,8,Met,4.7,No,Phone,Network Issue,Oct 2024,2024
TKT008864,2024-10-21,CUST04395,Marketing,Meera Iyer,Hardware,Laptop/Desktop,Low,Resolved,0.83,8,Met,4.0,No,Portal,Network Issue,Oct 2024,2024
TKT028806,2024-10-21,CUST00682,Finance,Sneha Desai,Software,Update/Upgrade,Low,In Progress,0.69,8,Met,4.3,No,Portal,Access Issue,Oct 2024,2024
TKT001850,2024-10-21,CUST00519,Marketing,Nikhil Patil,Access & Permissions,Role Access,Low,Pending,2.03,8,Met,4.0,No,Portal,Software Bug,Oct 2024,2024
TKT015360,2024-10-21,CUST01377,Marketing,Pooja Nair,Software,Installation,Medium,In Progress,12.92,12,Breached,3.0,No,Email,Unknown,Oct 2024,2024
TKT004243,2024-10-21,CUST01004,Sales,Priya Patel,Access & Permissions,Role Access,Medium,Resolved,4.95,12,Met,4.3,No,Email,Hardware Failure,Oct 2024,2024
TKT013989,2024-10-21,CUST00208,HR,Neha Gupta,Access & Permissions,Permission Change,High,Resolved,16.99,8,Breached,2.8,No,Phone,Configuration Error,Oct 2024,2024
TKT046481,2024-10-21,CUST01982,Operations,Karan Mehta,Software,Installation,Low,Resolved,1.93,8,Met,5.0,No,Phone,Software Bug,Oct 2024,2024
TKT031148,2024-10-21,CUST00604,Marketing,Aditya Jain,Software,License Issue,Low,Resolved,2.37,8,Met,4.4,No,Portal,Software Bug,Oct 2024,2024
TKT019279,2024-10-21,CUST04616,Finance,Rohan Kapoor,Access & Permissions,Password Reset,Low,Resolved,3.87,8,Met,4.2,No,Portal,Configuration Error,Oct 2024,2024
TKT010428,2024-10-21,CUST04205,IT,Neha Gupta,Software,Update/Upgrade,Low,Resolved,1.36,8,Met,3.8,No,Portal,Unknown,Oct 2024,2024
TKT006874,2024-10-21,CUST03110,Others,Priya Patel,Software,Installation,Low,In Progress,2.78,8,Met,4.2,No,Chat,Hardware Failure,Oct 2024,2024
TKT016732,2024-10-21,CUST02580,Finance,Saurabh Yadav,Access & Permissions,Role Access,Low,Resolved,4.61,8,Met,5.0,No,Portal,Hardware Failure,Oct 2024,2024
TKT011789,2024-10-21,CUST00674,Finance,Neha Gupta,Network,Slow Network,Medium,Resolved,2.15,12,Met,4.5,No,Email,Hardware Failure,Oct 2024,2024
TKT046111,2024-10-21,CUST00141,HR,Sneha Desai,Hardware,Monitor,Critical,Resolved,8.96,4,Breached,3.4,No,Phone,Network Issue,Oct 2024,2024
TKT036475,2024-10-21,CUST02828,Finance,Priya Patel,Application Support,Email Support,Medium,Open,1.54,12,Met,5.0,No,Portal,Network Issue,Oct 2024,2024
TKT036496,2024-10-21,CUST03071,Finance,Karan Mehta,Hardware,Printer,High,Resolved,5.54,8,Met,4.3,No,Email,User Error,Oct 2024,2024
TKT010097,2024-10-21,CUST00672,Marketing,Rahul Joshi,Software,Update/Upgrade,Medium,Resolved,3.11,12,Met,4.6,No,Portal,Software Bug,Oct 2024,2024
TKT007575,2024-10-21,CUST01478,Operations,Sneha Desai,Network,VPN,Critical,Resolved,22.07,4,Breached,2.9,No,Email,Hardware Failure,Oct 2024,2024
TKT020236,2024-10-21,CUST04600,Operations,Anjali Verma,Hardware,Laptop/Desktop,Medium,In Progress,3.73,12,Met,4.7,No,Phone,Software Bug,Oct 2024,2024
TKT023814,2024-10-21,CUST03217,Others,Rohan Kapoor,Software,License Issue,Low,Resolved,1.36,8,Met,4.6,No,Chat,User Error,Oct 2024,2024
TKT009057,2024-10-21,CUST04294,Finance,Anjali Verma,Hardware,Monitor,Medium,Resolved,2.98,12,Met,4.1,No,Phone,User Error,Oct 2024,2024
TKT044298,2024-10-21,CUST03266,Others,Meera Iyer,Application Support,CRM Support,Critical,Resolved,9.76,4,Breached,3.0,No,Portal,Configuration Error,Oct 2024,2024
TKT008067,2024-10-21,CUST00476,Operations,Aarav Sharma,Hardware,Printer,Medium,Resolved,3.68,12,Met,4.3,No,Chat,Hardware Failure,Oct 2024,2024
TKT044318,2024-10-21,CUST01565,Others,Nikhil Patil,Network,Wi-Fi,Critical,Resolved,19.69,4,Breached,3.4,No,Portal,Access Issue,Oct 2024,2024
TKT014283,2024-10-21,CUST01438,IT,Isha Malhotra,Software,License Issue,Medium,Resolved,4.54,12,Met,5.0,No,Email,Hardware Failure,Oct 2024,2024
TKT020337,2024-10-21,CUST04138,IT,Vikram Rao,Access & Permissions,Role Access,Medium,Open,4.87,12,Met,3.3,No,Email,Configuration Error,Oct 2024,2024
TKT022960,2024-10-21,CUST04740,Finance,Karan Mehta,Hardware,Monitor,High,Resolved,6.88,8,Met,3.9,No,Portal,Unknown,Oct 2024,2024
TKT032940,2024-10-21,CUST02511,HR,Amit Singh,Application Support,CRM Support,Low,Resolved,3.16,8,Met,4.6,No,Portal,Network Issue,Oct 2024,2024
TKT041231,2024-10-21,CUST02993,IT,Aditya Jain,Access & Permissions,Permission Change,Medium,Resolved,1.88,12,Met,4.6,No,Chat,Network Issue,Oct 2024,2024
TKT015821,2024-10-21,CUST04670,Sales,Amit Singh,Application Support,CRM Support,Low,Resolved,1.55,8,Met,3.7,No,Portal,Software Bug,Oct 2024,2024
TKT030666,2024-10-21,CUST01024,Others,Priya Patel,Access & Permissions,Role Access,Medium,Resolved,3.68,12,Met,4.5,No,Email,User Error,Oct 2024,2024
TKT013578,2024-10-21,CUST02562,Sales,Rohan Kapoor,Network,Connectivity,Low,Resolved,3.83,8,Met,4.5,No,Email,Software Bug,Oct 2024,2024
TKT046459,2024-10-21,CUST00867,HR,Neha Gupta,Software,Update/Upgrade,Low,Resolved,2.04,8,Met,4.6,No,Chat,Hardware Failure,Oct 2024,2024
TKT008021,2024-10-21,CUST01240,IT,Kavya Reddy,Hardware,Peripheral,High,In Progress,17.5,8,Breached,2.6,No,Email,Software Bug,Oct 2024,2024
TKT015497,2024-10-21,CUST04018,Operations,Meera Iyer,Access & Permissions,Permission Change,Low,Pending,1.64,8,Met,4.3,No,Email,Hardware Failure,Oct 2024,2024
TKT033368,2024-10-21,CUST01277,IT,Amit Singh,Software,Installation,Medium,Resolved,5.97,12,Met,4.4,No,Email,Hardware Failure,Oct 2024,2024
TKT013364,2024-10-21,CUST00902,Finance,Rahul Joshi,Software,Update/Upgrade,High,Resolved,8.53,8,Breached,3.3,No,Email,Network Issue,Oct 2024,2024
TKT003558,2024-10-21,CUST04036,Finance,Meera Iyer,Software,Installation,Low,Resolved,2.0,8,Met,3.9,No,Portal,Access Issue,Oct 2024,2024
TKT018138,2024-10-21,CUST01820,IT,Aditya Jain,Hardware,Monitor,Low,In Progress,2.74,8,Met,4.6,No,Chat,User Error,Oct 2024,2024
TKT037294,2024-10-21,CUST03736,Finance,Sneha Desai,Software,License Issue,Low,Resolved,2.02,8,Met,4.8,No,Portal,Configuration Error,Oct 2024,2024
TKT020355,2024-10-21,CUST03790,IT,Vikram Rao,Hardware,Peripheral,Low,Resolved,6.31,8,Met,3.4,No,Chat,Configuration Error,Oct 2024,2024
TKT026156,2024-10-21,CUST03127,Operations,Saurabh Yadav,Software,License Issue,Medium,Resolved,5.14,12,Met,3.2,No,Email,User Error,Oct 2024,2024
TKT041107,2024-10-21,CUST02308,Finance,Aarav Sharma,Software,Application Error,Low,Resolved,0.71,8,Met,4.4,No,Chat,User Error,Oct 2024,2024
